                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     11,                 1.5169,                 1.2521,                 1.1654,                0.66171,                0.54106,                0.56889,                0.33839,                 1.3564,                 1.0822,                 1.0993,              0.0097553,              0.0097553,              0.0097553
                     12,                 1.5074,                 1.2258,                 1.1585,                0.68744,                0.57441,                0.59744,                0.35045,                 1.3509,                 1.0497,                 1.0991,              0.0097044,              0.0097044,              0.0097044
                     13,                 1.4839,                 1.1898,                 1.1401,                0.70733,                0.57327,                 0.5955,                0.36703,                 1.2754,                 1.0019,                 1.0746,              0.0096489,              0.0096489,              0.0096489
                     14,                  1.481,                 1.1864,                   1.15,                0.72864,                0.56103,                0.60518,                0.36072,                 1.3135,                   1.02,                 1.1041,              0.0095888,              0.0095888,              0.0095888
                     15,                 1.4792,                 1.1989,                 1.1475,                0.69586,                0.58421,                0.60564,                0.36175,                 1.3521,                 1.0492,                 1.1164,              0.0095241,              0.0095241,              0.0095241
                     16,                 1.4597,                 1.1605,                 1.1455,                0.71354,                 0.5661,                0.60904,                0.37436,                 1.2953,                0.99672,                 1.0864,               0.009455,               0.009455,               0.009455
                     17,                 1.4653,                 1.1707,                 1.1492,                0.71171,                0.60038,                0.63474,                 0.3873,                 1.2782,                0.97104,                 1.0805,              0.0093815,              0.0093815,              0.0093815
                     18,                 1.4684,                 1.1254,                  1.161,                0.71804,                0.59643,                0.62926,                0.38397,                 1.3098,                0.94021,                 1.0877,              0.0093037,              0.0093037,              0.0093037
                     19,                  1.435,                 1.1142,                 1.1412,                0.74191,                0.60847,                0.64716,                0.39494,                 1.3025,                0.93584,                 1.0895,              0.0092216,              0.0092216,              0.0092216
                     20,                 1.4591,                 1.1469,                 1.1573,                0.74539,                0.58364,                0.63387,                0.39171,                 1.2893,                0.92919,                 1.0908,              0.0091354,              0.0091354,              0.0091354
                     21,                 1.4436,                 1.1204,                 1.1386,                0.73358,                0.60212,                0.64639,                0.39448,                 1.3139,                0.94543,                 1.0808,              0.0090451,              0.0090451,              0.0090451
                     22,                 1.4157,                 1.1034,                 1.1256,                 0.7119,                0.60769,                0.64633,                0.40672,                 1.2529,                0.90329,                 1.0783,              0.0089508,              0.0089508,              0.0089508
                     23,                 1.4055,                 1.0982,                 1.1306,                0.73743,                0.60854,                0.65037,                0.39622,                 1.2978,                0.90996,                 1.0813,              0.0088526,              0.0088526,              0.0088526
                     24,                 1.4195,                  1.087,                  1.127,                0.70957,                0.60021,                0.64085,                0.39953,                 1.3065,                0.90768,                 1.0981,              0.0087506,              0.0087506,              0.0087506
                     25,                 1.4246,                 1.0726,                 1.1432,                0.74937,                0.60807,                0.65262,                0.40522,                 1.2504,                0.87357,                 1.0772,              0.0086449,              0.0086449,              0.0086449
                     26,                 1.4026,                 1.0669,                 1.1197,                 0.7698,                0.61178,                0.66751,                0.40856,                 1.2737,                0.86638,                 1.0766,              0.0085355,              0.0085355,              0.0085355
                     27,                 1.4023,                  1.054,                  1.115,                0.76294,                0.61316,                0.66644,                0.41802,                 1.2423,                 0.8682,                 1.0728,              0.0084228,              0.0084228,              0.0084228
                     28,                 1.3966,                 1.0408,                 1.1168,                0.77073,                 0.6201,                0.66931,                0.41858,                 1.2763,                0.85915,                 1.0815,              0.0083066,              0.0083066,              0.0083066
                     29,                 1.3914,                 1.0165,                  1.118,                0.78013,                0.61872,                0.67811,                0.42729,                 1.2199,                0.83516,                  1.058,              0.0081871,              0.0081871,              0.0081871
                     30,                 1.4011,                 1.0524,                   1.13,                0.77799,                0.61507,                0.67596,                 0.4228,                  1.229,                0.84013,                 1.0603,              0.0080646,              0.0080646,              0.0080646
                     31,                 1.3882,                  1.028,                 1.1233,                0.76036,                0.61161,                0.66552,                0.42656,                 1.2152,                0.83921,                 1.0615,              0.0079389,              0.0079389,              0.0079389
                     32,                 1.3823,                 1.0109,                 1.1164,                0.80367,                0.61272,                0.68001,                0.41083,                 1.3186,                0.85263,                 1.0868,              0.0078104,              0.0078104,              0.0078104
                     33,                 1.3704,                0.98774,                 1.1252,                0.79529,                0.61762,                0.68333,                0.43064,                 1.2277,                0.81575,                 1.0625,              0.0076792,              0.0076792,              0.0076792
                     34,                 1.3748,                 0.9966,                 1.1229,                0.78413,                0.61696,                0.68088,                 0.4329,                 1.2186,                 0.8198,                  1.059,              0.0075452,              0.0075452,              0.0075452
                     35,                 1.3729,                  1.004,                 1.1168,                0.77937,                0.62889,                0.68338,                0.42963,                 1.2276,                0.83006,                 1.0612,              0.0074088,              0.0074088,              0.0074088
                     36,                 1.3516,                0.97463,                 1.1044,                0.81615,                0.62711,                0.70178,                0.44981,                 1.1903,                0.78543,                  1.047,                0.00727,                0.00727,                0.00727
                     37,                 1.3577,                0.99064,                 1.1098,                0.80341,                0.63655,                0.70012,                0.45249,                  1.175,                0.77142,                 1.0379,              0.0071289,              0.0071289,              0.0071289
                     38,                 1.3494,                0.96539,                 1.1004,                0.80393,                0.62772,                0.69819,                0.44489,                 1.2252,                0.79603,                 1.0589,              0.0069858,              0.0069858,              0.0069858
                     39,                 1.3434,                0.94403,                 1.1118,                0.79805,                0.63485,                0.70025,                0.44243,                 1.2415,                0.78716,                 1.0588,              0.0068407,              0.0068407,              0.0068407
                     40,                 1.3258,                0.93882,                 1.0975,                0.83136,                0.63828,                0.70993,                0.45125,                 1.2082,                0.76884,                 1.0555,              0.0066937,              0.0066937,              0.0066937
                     41,                 1.3157,                 0.9382,                 1.0976,                0.79986,                0.65667,                0.70756,                 0.4446,                 1.2414,                0.77598,                 1.0525,              0.0065451,              0.0065451,              0.0065451
                     42,                 1.3541,                0.94231,                 1.0945,                0.82421,                0.64029,                0.71332,                0.45633,                 1.2048,                 0.7495,                 1.0472,               0.006395,               0.006395,               0.006395
                     43,                 1.3467,                0.95242,                 1.0928,                0.81709,                0.65229,                0.71952,                0.46842,                 1.1732,                0.74329,                 1.0396,              0.0062435,              0.0062435,              0.0062435
                     44,                 1.3498,                0.93339,                 1.0948,                0.82976,                0.65454,                0.71919,                0.46384,                 1.1858,                0.74634,                 1.0405,              0.0060908,              0.0060908,              0.0060908
                     45,                 1.3428,                0.93203,                  1.101,                0.84286,                0.65323,                0.72487,                0.46126,                 1.2124,                0.74126,                 1.0487,              0.0059369,              0.0059369,              0.0059369
                     46,                 1.3136,                0.91119,                 1.0873,                0.82664,                0.65571,                0.72522,                 0.4693,                 1.1865,                0.73579,                 1.0442,              0.0057822,              0.0057822,              0.0057822
                     47,                 1.3525,                0.94073,                 1.0962,                0.80583,                0.65398,                0.71739,                0.46345,                 1.2011,                0.75086,                 1.0449,              0.0056267,              0.0056267,              0.0056267
                     48,                 1.3142,                 0.9128,                 1.0961,                0.84991,                0.65051,                0.72915,                0.47281,                 1.1866,                0.71618,                 1.0361,              0.0054706,              0.0054706,              0.0054706
                     49,                 1.3024,                0.89398,                  1.087,                0.84803,                0.66231,                0.73333,                0.47426,                 1.1699,                0.70588,                 1.0346,               0.005314,               0.005314,               0.005314
                     50,                 1.3113,                0.87803,                  1.087,                0.85829,                0.66133,                0.73602,                0.46898,                 1.1901,                0.70407,                 1.0345,              0.0051571,              0.0051571,              0.0051571
                     51,                 1.3082,                0.88256,                 1.0828,                0.85001,                0.66378,                0.73962,                0.47483,                 1.1806,                0.70913,                 1.0364,              0.0050001,              0.0050001,              0.0050001
                     52,                 1.3143,                0.87725,                  1.081,                0.85383,                0.66752,                 0.7376,                0.47529,                 1.1749,                0.70928,                 1.0312,               0.004843,               0.004843,               0.004843
                     53,                 1.2833,                0.85684,                 1.0753,                0.85014,                0.67318,                0.74311,                0.48418,                 1.1619,                0.68706,                   1.03,              0.0046861,              0.0046861,              0.0046861
                     54,                 1.3008,                0.88644,                 1.0733,                0.85845,                0.66879,                0.74487,                0.48606,                 1.1721,                0.68982,                 1.0307,              0.0045295,              0.0045295,              0.0045295
                     55,                 1.2854,                0.85124,                  1.077,                0.86454,                 0.6663,                0.74482,                0.48464,                 1.1625,                0.67942,                 1.0217,              0.0043734,              0.0043734,              0.0043734
                     56,                 1.2949,                0.85779,                 1.0779,                0.86233,                0.67354,                0.75009,                0.49389,                  1.145,                0.66853,                 1.0213,              0.0042179,              0.0042179,              0.0042179
                     57,                 1.2797,                0.84262,                 1.0798,                0.86448,                0.67638,                0.75342,                0.49477,                 1.1507,                0.67443,                  1.024,              0.0040632,              0.0040632,              0.0040632
                     58,                  1.289,                0.84378,                 1.0707,                 0.8624,                0.68114,                0.75048,                0.49237,                 1.1424,                0.66541,                 1.0198,              0.0039093,              0.0039093,              0.0039093
                     59,                  1.286,                0.83699,                 1.0722,                0.87158,                0.67957,                 0.7535,                0.48779,                  1.154,                0.66511,                 1.0273,              0.0037566,              0.0037566,              0.0037566
                     60,                 1.2737,                0.81698,                 1.0757,                0.87741,                0.68444,                0.75662,                0.48563,                 1.1653,                0.65225,                  1.025,              0.0036051,              0.0036051,              0.0036051
                     61,                 1.2791,                0.82043,                 1.0677,                0.86901,                0.68959,                0.75844,                0.49275,                 1.1602,                0.65006,                 1.0279,               0.003455,               0.003455,               0.003455
                     62,                 1.2675,                0.83092,                 1.0582,                0.86453,                0.68956,                0.76082,                0.50287,                 1.1424,                0.64659,                  1.022,              0.0033064,              0.0033064,              0.0033064
                     63,                 1.2689,                0.79712,                 1.0683,                0.87513,                0.69353,                0.76418,                0.49903,                 1.1509,                0.63461,                 1.0196,              0.0031594,              0.0031594,              0.0031594
                     64,                 1.2717,                0.79688,                 1.0721,                0.88036,                 0.6895,                0.76579,                0.50504,                 1.1369,                 0.6343,                  1.021,              0.0030143,              0.0030143,              0.0030143
                     65,                 1.2525,                0.79166,                 1.0619,                0.86897,                0.69427,                0.76329,                0.50045,                 1.1527,                0.62949,                  1.024,              0.0028712,              0.0028712,              0.0028712
                     66,                 1.2556,                0.78182,                 1.0615,                0.88719,                0.68778,                0.76855,                0.50395,                 1.1439,                0.62464,                 1.0161,              0.0027301,              0.0027301,              0.0027301
                     67,                 1.2305,                0.76201,                 1.0657,                 0.8834,                0.69094,                0.76724,                0.50705,                 1.1302,                0.61799,                 1.0156,              0.0025913,              0.0025913,              0.0025913
                     68,                 1.2338,                0.77567,                 1.0561,                0.87749,                0.69653,                0.76801,                0.50591,                 1.1366,                0.61924,                 1.0172,              0.0024549,              0.0024549,              0.0024549
                     69,                 1.2346,                0.76342,                 1.0582,                0.88981,                0.69898,                0.77345,                0.51028,                 1.1252,                0.61279,                 1.0125,              0.0023209,              0.0023209,              0.0023209
                     70,                 1.2473,                0.77096,                 1.0572,                0.88719,                0.70027,                0.77275,                0.51093,                 1.1235,                0.60743,                 1.0139,              0.0021897,              0.0021897,              0.0021897
                     71,                 1.2277,                0.76374,                 1.0511,                0.89158,                  0.703,                0.77595,                0.51347,                 1.1261,                0.59933,                  1.012,              0.0020612,              0.0020612,              0.0020612
                     72,                 1.2243,                0.75704,                 1.0545,                0.88695,                0.70351,                 0.7745,                0.50837,                 1.1236,                0.59983,                   1.01,              0.0019355,              0.0019355,              0.0019355
                     73,                 1.2216,                0.73828,                 1.0448,                0.88648,                0.70291,                0.77443,                0.51381,                 1.1146,                0.59796,                  1.007,               0.001813,               0.001813,               0.001813
                     74,                 1.2152,                 0.7399,                 1.0401,                0.89934,                0.69933,                0.77827,                0.51587,                 1.1107,                0.59256,                 1.0056,              0.0016935,              0.0016935,              0.0016935
                     75,                 1.2211,                0.74164,                 1.0406,                0.88951,                0.70523,                0.77769,                0.51472,                 1.1226,                0.59488,                 1.0103,              0.0015773,              0.0015773,              0.0015773
                     76,                 1.2149,                0.74164,                 1.0445,                0.89558,                0.70126,                0.77901,                0.51654,                 1.1205,                0.59495,                 1.0065,              0.0014646,              0.0014646,              0.0014646
                     77,                 1.2036,                0.71837,                 1.0436,                0.89056,                 0.7079,                0.78114,                0.51984,                 1.1066,                0.58527,                 1.0031,              0.0013552,              0.0013552,              0.0013552
                     78,                 1.1942,                0.73043,                 1.0478,                0.90041,                0.70448,                0.77969,                0.51701,                 1.1104,                0.58453,                 1.0042,              0.0012495,              0.0012495,              0.0012495
                     79,                 1.2016,                0.71377,                 1.0376,                0.89604,                0.71029,                0.78269,                 0.5206,                 1.1065,                 0.5799,                 1.0027,              0.0011475,              0.0011475,              0.0011475
                     80,                 1.2037,                0.71208,                 1.0443,                0.90254,                0.70831,                0.78425,                0.52176,                 1.1017,                0.57672,                 1.0026,              0.0010493,              0.0010493,              0.0010493
                     81,                 1.2105,                0.71227,                 1.0448,                0.89359,                0.71426,                0.78391,                0.52006,                 1.1076,                0.57616,                 1.0023,             0.00095501,             0.00095501,             0.00095501
                     82,                 1.1867,                0.69947,                 1.0347,                0.89732,                0.71439,                0.78621,                0.52374,                 1.1127,                0.57329,                 1.0051,             0.00086469,             0.00086469,             0.00086469
                     83,                  1.181,                0.69706,                 1.0342,                0.89737,                0.71944,                0.78574,                0.52167,                 1.1106,                 0.5736,                 1.0042,             0.00077845,             0.00077845,             0.00077845
                     84,                 1.1635,                0.69324,                 1.0328,                0.90071,                 0.7159,                0.78789,                0.52776,                 1.0919,                0.56705,                0.99794,             0.00069638,             0.00069638,             0.00069638
                     85,                 1.1831,                0.68999,                 1.0372,                0.90141,                0.71498,                0.78794,                0.52301,                 1.1081,                  0.571,                 1.0018,             0.00061856,             0.00061856,             0.00061856
                     86,                 1.1772,                0.68766,                 1.0364,                0.90006,                0.71845,                0.78851,                0.52405,                 1.1078,                0.56703,                 1.0016,             0.00054506,             0.00054506,             0.00054506
                     87,                 1.1688,                0.67167,                 1.0272,                0.89741,                 0.7191,                0.78858,                0.52615,                 1.0981,                0.56595,                0.99841,             0.00047596,             0.00047596,             0.00047596
                     88,                 1.1593,                0.67537,                 1.0268,                0.90585,                0.71616,                0.78991,                0.52724,                 1.0963,                0.56381,                0.99767,             0.00041132,             0.00041132,             0.00041132
                     89,                 1.1597,                0.66749,                 1.0292,                0.89914,                0.72256,                0.78969,                 0.5299,                 1.0863,                0.56085,                0.99637,             0.00035121,             0.00035121,             0.00035121
                     90,                 1.1765,                0.67981,                 1.0249,                0.89978,                0.72444,                0.79027,                0.52823,                  1.092,                 0.5613,                0.99705,             0.00029569,             0.00029569,             0.00029569
                     91,                 1.1438,                0.64032,                 1.0183,                0.90613,                 0.7194,                0.79131,                0.53171,                 1.0846,                0.55815,                0.99578,             0.00024481,             0.00024481,             0.00024481
                     92,                 1.1348,                0.64024,                 1.0229,                0.90563,                0.71947,                0.79027,                0.53086,                 1.0859,                0.55876,                0.99603,             0.00019863,             0.00019863,             0.00019863
                     93,                 1.1363,                0.63859,                 1.0168,                0.90275,                0.71903,                0.79128,                0.52933,                 1.0913,                0.55911,                0.99784,             0.00015718,             0.00015718,             0.00015718
                     94,                 1.1505,                0.64207,                 1.0168,                0.90831,                0.71926,                0.79117,                0.52846,                 1.0934,                0.55882,                0.99735,             0.00012051,             0.00012051,             0.00012051
                     95,                 1.1438,                0.62697,                 1.0147,                0.90582,                0.72173,                0.79179,                  0.531,                 1.0902,                0.55665,                0.99697,             8.8663e-05,             8.8663e-05,             8.8663e-05
                     96,                 1.1322,                0.63144,                 1.0097,                0.90511,                0.72303,                0.79273,                0.53225,                  1.089,                0.55596,                0.99642,             6.1658e-05,             6.1658e-05,             6.1658e-05
                     97,                 1.1326,                0.62836,                 1.0148,                0.90822,                0.72049,                0.79274,                0.53254,                 1.0877,                 0.5556,                0.99549,             3.9526e-05,             3.9526e-05,             3.9526e-05
                     98,                 1.1462,                0.63338,                 1.0217,                 0.9096,                 0.7199,                0.79283,                0.53235,                 1.0876,                0.55553,                0.99559,              2.229e-05,              2.229e-05,              2.229e-05
                     99,                 1.1321,                0.62527,                 1.0117,                0.90804,                0.72074,                0.79284,                0.53146,                 1.0902,                0.55629,                0.99661,             9.9663e-06,             9.9663e-06,             9.9663e-06
                    100,                 1.1381,                0.62553,                  1.022,                0.90886,                0.72094,                0.79272,                0.53124,                 1.0909,                0.55616,                0.99675,             2.5672e-06,             2.5672e-06,             2.5672e-06
